timestamp,temperature,humidity,latitude,longitude,speed_kmph,altitude,satellites,heading,current,battery_voltage,battery_percent
1789010844.305227,30.0,50.0,1.458986,102.149805,1.46,167.4,7,235.9,-0.14,4.19,0.0
1789010845.284947,30.0,50.0,1.458986,102.149805,1.07,168.7,7,235.9,-0.11,4.19,0.0
1789010846.284833,30.0,50.0,1.458998,102.149814,0.41,169.7,7,235.9,0.0,4.19,0.0
1789010847.2923195,30.0,50.0,1.458998,102.149814,0.33,171.3,7,235.9,-0.22,4.18,0.0
1789010848.2906463,30.0,50.0,1.458998,102.149814,0.44,172.2,7,235.9,-0.1,4.19,0.0
1789010849.313432,30.0,50.0,1.458998,102.149814,0.65,172.3,7,235.9,-0.13,4.19,0.0
1789010850.2981308,30.0,50.0,1.458998,102.149814,1.0,172.8,7,235.9,-0.11,4.19,0.0
1789010851.3029711,30.0,50.0,1.458998,102.149814,0.63,174.9,7,235.9,-0.12,4.19,0.0
1789010852.2917328,30.0,50.0,1.459009,102.149821,0.85,177.0,7,235.9,0.0,4.19,0.0
1789010853.303415,30.0,50.0,1.459009,102.149821,1.85,179.0,7,235.9,-0.11,4.19,0.0
1789010854.3167107,30.0,50.0,1.459021,102.149821,1.52,181.4,7,235.9,-0.11,4.19,0.0
1789010855.29751,30.0,50.0,1.459021,102.149821,1.67,183.6,7,235.9,0.0,4.19,0.0
1789010856.3054628,30.0,50.0,1.459021,102.149821,1.81,185.0,7,235.9,-0.14,4.18,0.0
1789010857.30487,30.0,50.0,1.459037,102.149821,1.26,186.1,7,235.9,-0.15,4.19,0.0
1789010858.3067122,30.0,50.0,1.459037,102.149821,0.33,187.4,6,235.9,-0.13,4.19,0.0
1789010859.3274374,30.0,50.0,1.459037,102.149821,1.43,189.1,6,235.9,-0.16,4.19,0.0
1789010860.3038921,30.0,50.0,1.459037,102.149821,1.81,190.3,6,235.9,-0.13,4.19,0.0
1789010861.325467,30.0,50.0,1.45905,102.149819,1.65,190.8,6,235.9,-0.11,4.19,0.0
1789010862.323787,30.0,50.0,1.45905,102.149819,1.89,191.8,6,235.9,-0.16,4.19,0.0
1789010863.3212924,30.0,50.0,1.45905,102.149819,1.26,192.3,5,235.9,-0.12,4.19,0.0
1789010864.3548942,30.0,50.0,1.459061,102.149817,0.63,192.2,5,235.9,-0.15,4.19,0.0
1789010865.3244398,30.0,50.0,1.459061,102.149817,0.37,193.0,6,235.9,-0.12,4.19,0.0
1789010866.3204114,30.0,50.0,1.459061,102.149817,0.26,193.5,7,235.9,0.0,4.19,0.0
1789010867.3202672,30.0,50.0,1.459076,102.149816,0.13,194.2,7,235.9,-0.1,4.19,0.0
1789010868.3309124,30.0,50.0,1.459076,102.149816,0.22,195.6,7,235.9,-0.13,4.19,0.0
1789010869.352344,30.0,50.0,1.459076,102.149816,0.74,196.5,7,235.9,-0.14,4.19,0.0
1789010870.3445835,30.0,50.0,1.459087,102.149818,0.63,197.2,7,235.9,-0.15,4.19,0.0
1789010871.3442407,30.0,50.0,1.459087,102.149818,0.46,197.7,7,235.9,-0.22,4.18,0.0
1789010872.3390954,30.0,50.0,1.459087,102.149818,0.83,199.7,7,235.9,-0.15,4.19,0.0
1789010873.3452942,30.0,50.0,1.459087,102.149818,1.2,200.1,7,235.9,-0.14,4.19,0.0
1789010874.3696404,30.0,50.0,1.459087,102.149818,1.19,200.9,7,235.9,-0.1,4.19,0.0
1789010875.3567257,30.0,50.0,1.459099,102.14982,1.13,201.6,7,235.9,-0.11,4.19,0.0
1789010876.3449895,30.0,50.0,1.459099,102.14982,0.78,202.3,7,235.9,-0.13,4.19,0.0
1789010877.34818,30.0,50.0,1.459099,102.14982,1.87,203.2,7,235.9,-0.14,4.19,0.0
1789010878.3602943,30.0,50.0,1.459099,102.14982,1.43,203.2,7,235.9,0.0,4.19,0.0
1789010879.381426,30.0,50.0,1.459099,102.14982,0.67,203.7,7,235.9,-0.14,4.19,0.0
1789010880.357808,30.0,50.0,1.459099,102.14982,0.85,203.5,7,235.9,-0.19,4.19,0.0
1789010881.3546433,30.0,50.0,1.459099,102.14982,0.96,203.4,7,235.9,-0.14,4.19,0.0
1789010882.3717175,30.0,50.0,1.459099,102.14982,0.94,203.0,6,235.9,-0.18,4.18,0.0
1789010883.3647053,30.0,50.0,1.459087,102.149823,1.07,203.1,6,235.9,-0.13,4.19,0.0
1789010884.400926,30.0,50.0,1.459087,102.149823,0.85,203.0,6,235.9,-0.11,4.19,0.0
1789010885.3804188,30.0,50.0,1.459087,102.149823,0.52,203.3,6,235.9,-0.11,4.19,0.0
1789010886.383987,30.0,50.0,1.459087,102.149823,0.19,203.0,6,235.9,-0.11,4.19,0.0
1789010887.3770823,30.0,50.0,1.459075,102.149827,0.46,202.8,6,235.9,-0.14,4.19,0.0
1789010888.3771021,30.0,50.0,1.459075,102.149827,0.06,203.0,6,235.9,-0.11,4.19,0.0
1789010889.4059067,30.0,50.0,1.459075,102.149827,0.31,203.3,6,235.9,0.0,4.19,0.0
1789010890.390047,30.0,50.0,1.459075,102.149827,0.43,202.8,6,235.9,0.0,4.19,0.0
1789010891.3898933,30.0,50.0,1.459075,102.149827,0.81,202.0,6,235.9,0.0,4.19,0.0
1789010892.3918393,30.0,50.0,1.459075,102.149827,1.13,201.4,6,235.9,-0.15,4.19,0.0
1789010893.3870206,30.0,50.0,1.459075,102.149827,1.39,200.2,5,235.9,0.0,4.19,0.0
1789010894.421575,30.0,50.0,1.459075,102.149827,2.78,199.4,5,235.9,0.0,4.19,0.0
1789010895.4016743,30.0,50.0,1.459075,102.149827,0.54,198.2,5,235.9,-0.1,4.19,0.0
1789010896.4004765,30.0,50.0,1.459075,102.149827,0.41,197.7,5,235.9,-0.11,4.19,0.0
1789010897.400885,30.0,50.0,1.459075,102.149827,0.8,197.0,5,235.9,-0.12,4.19,0.0
1789010898.4104102,30.0,50.0,1.459075,102.149827,0.44,195.8,5,235.9,-0.11,4.19,0.0
1789010899.4359353,30.0,50.0,1.459083,102.149837,0.19,195.4,5,235.9,-0.18,4.19,0.0
1789010900.4021811,30.0,50.0,1.459083,102.149837,0.15,193.6,6,235.9,0.0,4.19,0.0
1789010901.41067,30.0,50.0,1.459083,102.149837,0.96,192.4,6,235.9,-0.2,4.18,0.0
1789010902.4123702,30.0,50.0,1.459083,102.149837,0.41,191.3,6,235.9,-0.11,4.19,0.0
1789010903.4167051,30.0,50.0,1.459083,102.149837,0.76,190.4,6,235.9,-0.11,4.19,0.0
1789010904.4339108,30.0,50.0,1.459074,102.149843,0.46,189.2,6,235.9,-0.16,4.19,0.0
1789010905.4260008,30.0,50.0,1.459074,102.149843,0.06,187.6,6,235.9,-0.1,4.19,0.0
1789010906.4212327,30.0,50.0,1.459074,102.149843,0.41,186.1,6,235.9,-0.11,4.19,0.0
1789010907.4276989,30.0,50.0,1.459074,102.149843,0.24,184.8,6,235.9,-0.11,4.19,0.0
1789010908.421199,30.0,50.0,1.459074,102.149843,0.15,183.2,6,235.9,0.0,4.19,0.0
1789010909.4411914,30.0,50.0,1.459074,102.149843,0.59,181.4,6,235.9,-0.13,4.19,0.0
1789010910.4209902,30.0,50.0,1.459074,102.149843,0.37,180.5,6,235.9,0.0,4.19,0.0
1789010911.4376404,30.0,50.0,1.459074,102.149843,0.89,179.8,6,235.9,0.0,4.19,0.0
1789010912.4208226,30.0,50.0,1.459074,102.149843,0.41,178.5,6,235.9,0.0,4.19,0.0
1789010913.4254491,30.0,50.0,1.459084,102.149847,0.37,177.7,5,235.9,-0.12,4.19,0.0
1789010914.4558554,30.0,50.0,1.459084,102.149847,1.61,176.3,5,235.9,-0.16,4.19,0.0
1789010915.4265895,30.0,50.0,1.459084,102.149847,1.94,175.0,5,235.9,-0.13,4.19,0.0
1789010916.4336486,30.0,50.0,1.459084,102.149847,3.09,173.8,5,235.9,-0.17,4.19,0.0
1789010917.428523,30.0,50.0,1.459084,102.149847,0.22,172.0,5,235.9,-0.13,4.19,0.0
1789010918.427161,30.0,50.0,1.459096,102.149842,0.11,170.4,5,235.9,-0.13,4.19,0.0
1789010919.4601977,30.0,50.0,1.459096,102.149842,1.41,168.7,5,235.9,-0.14,4.19,0.0
1789010920.4354737,30.0,50.0,1.459096,102.149842,1.67,167.0,5,235.9,-0.13,4.19,0.0
1789010921.4502232,30.0,50.0,1.459096,102.149842,1.89,165.7,5,235.9,-0.11,4.19,0.0
1789010922.4536405,30.0,50.0,1.459096,102.149842,1.87,164.2,5,235.9,0.0,4.19,0.0
1789010923.4508064,30.0,50.0,1.459079,102.14984,1.65,161.2,6,235.9,-0.13,4.19,0.0
1789010924.4656165,30.0,50.0,1.459079,102.14984,1.41,158.9,6,235.9,-0.19,4.18,0.0
1789010925.4589856,30.0,50.0,1.459079,102.14984,1.33,157.2,6,235.9,-0.18,4.18,0.0
1789010926.4534454,30.0,50.0,1.459079,102.14984,1.2,155.1,6,235.9,-0.11,4.19,0.0
1789010927.4493546,30.0,50.0,1.459068,102.149838,0.54,153.5,6,235.9,-0.11,4.19,0.0
1789010928.4656084,30.0,50.0,1.459068,102.149838,0.28,152.0,6,235.9,-0.14,4.19,0.0
1789010929.4810915,30.0,50.0,1.459068,102.149838,0.07,150.1,6,235.9,-0.12,4.19,0.0
1789010930.4591966,30.0,50.0,1.459068,102.149838,0.17,147.9,6,235.9,-0.14,4.19,0.0
1789010931.46264,30.0,50.0,1.459068,102.149838,0.11,146.2,6,235.9,-0.12,4.19,0.0
1789010932.476234,30.0,50.0,1.459082,102.14983,0.81,143.9,6,235.9,-0.14,4.19,0.0
1789010933.474074,30.0,50.0,1.459082,102.14983,1.5,141.7,6,235.9,-0.14,4.18,0.0
1789010934.4894707,30.0,50.0,1.459082,102.14983,0.85,139.4,6,235.9,-0.17,4.18,0.0
1789010935.462857,30.0,50.0,1.459082,102.14983,1.61,137.2,6,235.9,-0.12,4.19,0.0
1789010936.4769363,30.0,50.0,1.459096,102.149823,0.37,135.5,6,235.9,-0.1,4.19,0.0
1789010937.4732876,30.0,50.0,1.459096,102.149823,0.26,133.8,6,235.9,-0.14,4.19,0.0
1789010938.4688227,30.0,50.0,1.459096,102.149823,0.26,132.8,6,235.9,-0.15,4.19,0.0
1789010939.5012674,30.0,50.0,1.45911,102.14982,0.8,131.8,6,235.9,-0.14,4.19,0.0
1789010940.477356,30.0,50.0,1.45911,102.14982,0.09,130.3,6,235.9,-0.15,4.19,0.0
1789010941.4924986,30.0,50.0,1.45911,102.14982,0.07,129.0,6,235.9,-0.13,4.19,0.0
1789010942.4874043,30.0,50.0,1.459123,102.149818,0.48,128.0,6,235.9,-0.26,4.18,0.0
1789010943.4821165,30.0,50.0,1.459123,102.149818,0.31,127.1,6,235.9,-0.15,4.18,0.0
1789010944.5001993,30.0,50.0,1.459123,102.149818,0.24,126.6,6,235.9,-0.11,4.18,0.0
1789010945.4802847,30.0,50.0,1.459135,102.149818,0.07,125.6,6,235.9,-0.13,4.19,0.0
1789010946.4957008,30.0,50.0,1.459135,102.149818,0.17,124.6,6,235.9,-0.13,4.19,0.0
1789010947.488885,30.0,50.0,1.459135,102.149818,0.13,123.6,6,235.9,-0.14,4.19,0.0
1789010948.5033183,30.0,50.0,1.459135,102.149818,0.35,122.3,6,235.9,-0.11,4.19,0.0
1789010949.5166552,30.0,50.0,1.459147,102.149817,0.09,120.9,6,235.9,-0.11,4.19,0.0
1789010950.4938846,30.0,50.0,1.459147,102.149817,0.41,119.5,6,235.9,0.0,4.19,0.0
1789010951.4900014,30.0,50.0,1.459147,102.149817,0.48,118.4,6,235.9,-0.23,4.18,0.0
1789010952.5033479,30.0,50.0,1.459147,102.149817,1.13,117.4,6,235.9,-0.13,4.19,0.0
1789010953.5003471,30.0,50.0,1.459147,102.149817,0.26,116.1,6,235.9,-0.12,4.19,0.0
1789010954.5199082,30.0,50.0,1.459147,102.149817,1.35,114.3,6,235.9,-0.14,4.19,0.0
1789010955.4955328,30.0,50.0,1.459147,102.149817,2.06,113.0,6,235.9,-0.12,4.19,0.0
1789010956.517584,30.0,50.0,1.459147,102.149817,0.13,111.8,6,235.9,-0.15,4.19,0.0
1789010957.5115542,30.0,50.0,1.459158,102.14982,0.91,110.5,6,235.9,-0.12,4.19,0.0
1789010958.507279,30.0,50.0,1.459158,102.14982,0.7,109.4,6,235.9,-0.11,4.19,0.0
1789010959.5408738,30.0,50.0,1.459158,102.14982,0.67,107.7,6,235.9,-0.13,4.19,0.0
1789010960.5181282,30.0,50.0,1.459158,102.14982,0.54,106.5,6,235.9,-0.19,4.19,0.0
1789010961.5145097,30.0,50.0,1.459158,102.14982,1.09,104.6,6,235.9,-0.15,4.18,0.0
1789010962.5289567,30.0,50.0,1.45917,102.149819,0.93,103.2,6,235.9,0.0,4.19,0.0
1789010963.5221803,30.0,50.0,1.45917,102.149819,0.44,101.9,6,235.9,0.0,4.19,0.0
1789010964.5552297,30.0,50.0,1.45917,102.149819,0.2,100.6,6,235.9,-0.12,4.19,0.0
1789010965.5304446,30.0,50.0,1.45917,102.149819,0.52,99.4,6,235.9,-0.11,4.19,0.0
1789010966.527168,30.0,50.0,1.45917,102.149819,0.61,98.4,6,235.9,-0.11,4.19,0.0
1789010967.5421088,30.0,50.0,1.459182,102.149819,0.61,97.3,6,235.9,0.0,4.19,0.0
1789010968.539477,30.0,50.0,1.459182,102.149819,0.33,95.8,6,235.9,-0.12,4.19,0.0
1789010969.5598264,30.0,50.0,1.459182,102.149819,0.5,94.5,6,235.9,-0.23,4.18,0.0
1789010970.536711,30.0,50.0,1.459182,102.149819,0.67,93.4,6,235.9,0.0,4.19,0.0
1789010971.5313706,30.0,50.0,1.459194,102.149818,0.72,92.2,6,235.9,0.0,4.19,0.0
1789010972.5435154,30.0,50.0,1.459194,102.149818,0.89,91.3,6,235.9,0.0,4.19,0.0
1789010973.5387995,30.0,50.0,1.459194,102.149818,1.8,90.7,6,235.9,-0.12,4.19,0.0
1789010974.5779417,30.0,50.0,1.459194,102.149818,1.09,90.0,6,235.9,-0.15,4.19,0.0
1789010975.5526278,30.0,50.0,1.459206,102.149819,0.41,89.3,6,235.9,0.0,4.19,0.0
1789010976.548246,30.0,50.0,1.459206,102.149819,0.41,88.7,6,235.9,-0.11,4.19,0.0
1789010977.562303,30.0,50.0,1.459206,102.149819,0.3,88.3,6,235.9,-0.14,4.19,0.0
1789010978.5636303,30.0,50.0,1.459206,102.149819,0.39,87.7,6,235.9,-0.19,4.18,0.0
1789010979.5819705,30.0,50.0,1.459206,102.149819,0.83,87.3,6,235.9,-0.23,4.18,0.0
1789010980.5609002,30.0,50.0,1.459206,102.149819,0.5,87.1,6,235.9,0.0,4.19,0.0
1789010981.5744987,30.0,50.0,1.459206,102.149819,0.3,86.6,6,235.9,0.0,4.19,0.0
1789010982.5758734,30.0,50.0,1.459218,102.149821,0.39,86.2,6,235.9,0.0,4.19,0.0
1789010983.5702264,30.0,50.0,1.459218,102.149821,0.72,85.7,6,235.9,0.0,4.19,0.0
1789010984.6089733,30.0,50.0,1.459218,102.149821,0.81,85.4,6,235.9,0.0,4.19,0.0
1789010985.5829453,30.0,50.0,1.459218,102.149821,0.43,84.8,6,235.9,-0.12,4.19,0.0
1789010986.579037,30.0,50.0,1.459218,102.149821,0.22,84.2,6,235.9,0.0,4.19,0.0
1789010987.5766964,30.0,50.0,1.459218,102.149821,0.33,83.9,6,235.9,-0.13,4.19,0.0
1789010988.5790174,30.0,50.0,1.459229,102.149821,0.2,83.3,6,235.9,-0.13,4.19,0.0
1789010989.619997,30.0,50.0,1.459229,102.149821,0.35,82.8,6,235.9,-0.1,4.19,0.0
1789010990.5950341,30.0,50.0,1.459229,102.149821,0.93,82.0,5,235.9,-0.14,4.19,0.0
1789010991.5936701,30.0,50.0,1.459229,102.149821,0.94,81.1,5,235.9,-0.15,4.18,0.0
1789010992.6102376,30.0,50.0,1.459229,102.149821,0.3,80.2,5,235.9,-0.12,4.19,0.0
1789010993.6064265,30.0,50.0,1.459229,102.149821,0.22,79.2,5,235.9,-0.13,4.19,0.0
1789010994.6249268,30.0,50.0,1.459229,102.149821,2.57,78.4,5,235.9,-0.1,4.19,0.0
1789010995.6022248,30.0,50.0,1.459229,102.149821,2.56,77.3,5,235.9,-0.14,4.19,0.0
1789010996.61984,30.0,50.0,1.459229,102.149821,0.74,76.3,5,235.9,-0.17,4.18,0.0
1789010997.6019742,30.0,50.0,1.459229,102.149821,0.74,75.1,5,235.9,0.0,4.19,0.0
1789010998.6340768,30.0,50.0,1.459229,102.149821,0.87,74.1,5,235.9,0.0,4.19,0.0
1789010999.638944,30.0,50.0,1.459229,102.149821,0.57,72.8,5,235.9,0.0,4.19,0.0
1789011000.6146193,30.0,50.0,1.459229,102.149821,0.5,71.4,5,235.9,0.0,4.19,0.0
1789011001.6297104,30.0,50.0,1.459229,102.149821,1.44,70.4,5,235.9,0.0,4.19,0.0
1789011002.6278257,30.0,50.0,1.459229,102.149821,1.63,69.1,5,235.9,0.0,4.19,0.0
1789011003.6278732,30.0,50.0,1.459229,102.149821,0.67,68.0,6,235.9,-0.11,4.19,0.0
1789011004.6454625,30.0,50.0,1.45922,102.149814,0.7,66.6,6,235.9,-0.21,4.18,0.0
1789011005.641374,30.0,50.0,1.45922,102.149814,0.91,65.4,6,235.9,0.0,4.19,0.0
1789011006.6399205,30.0,50.0,1.45922,102.149814,0.74,63.9,6,235.9,0.0,4.19,0.0
1789011007.640714,30.0,50.0,1.45922,102.149814,0.44,62.7,6,235.9,0.0,4.19,0.0
1789011008.6359243,30.0,50.0,1.45922,102.149814,0.15,61.7,6,235.9,0.0,4.19,0.0
1789011009.6537595,30.0,50.0,1.459207,102.149816,0.17,60.7,6,235.9,-0.12,4.19,0.0
1789011010.6469765,30.0,50.0,1.459207,102.149816,0.33,59.6,6,235.9,0.0,4.19,0.0
1789011011.6466572,30.0,50.0,1.459207,102.149816,0.48,59.0,6,235.9,0.0,4.19,0.0
1789011012.6439223,30.0,50.0,1.459207,102.149816,0.46,58.2,6,235.9,0.0,4.19,0.0
1789011013.6404765,30.0,50.0,1.459207,102.149816,1.26,57.2,6,235.9,-0.17,4.19,0.0
1789011014.6828337,30.0,50.0,1.459207,102.149816,0.46,56.2,6,235.9,-0.11,4.19,0.0
1789011015.6550157,30.0,50.0,1.459207,102.149816,0.37,55.5,6,235.9,-0.12,4.19,0.0
1789011016.6532052,30.0,50.0,1.459194,102.149816,1.31,54.2,6,235.9,0.0,4.19,0.0
1789011017.6675768,30.0,50.0,1.459194,102.149816,0.94,52.8,6,235.9,-0.11,4.19,0.0
1789011018.6620321,30.0,50.0,1.459194,102.149816,1.37,51.5,6,235.9,0.0,4.19,0.0
1789011019.6842883,30.0,50.0,1.459194,102.149816,1.57,50.4,6,235.9,-0.17,4.19,0.0
1789011020.6708486,30.0,50.0,1.459194,102.149816,1.7,49.1,6,235.9,0.0,4.19,0.0
1789011021.6658022,30.0,50.0,1.459194,102.149816,1.2,47.8,6,235.9,-0.11,4.19,0.0
1789011022.66767,30.0,50.0,1.459194,102.149816,1.17,46.5,6,235.9,0.0,4.19,0.0
1789011023.6737428,30.0,50.0,1.459194,102.149816,1.48,45.4,6,235.9,0.0,4.19,0.0
1789011024.691034,30.0,50.0,1.459182,102.149813,1.41,44.5,5,235.9,-0.13,4.19,0.0
1789011025.6771288,30.0,50.0,1.459182,102.149813,1.0,43.6,6,235.9,-0.1,4.19,0.0
1789011026.682322,30.0,50.0,1.459182,102.149813,0.39,42.2,5,235.9,-0.14,4.18,0.0
1789011027.6764035,30.0,50.0,1.459182,102.149813,0.3,40.9,5,235.9,0.0,4.19,0.0
1789011028.6912177,30.0,50.0,1.459182,102.149813,0.41,40.1,4,235.9,-0.12,4.19,0.0
1789011029.7102096,30.0,50.0,1.459182,102.149813,0.22,39.0,4,235.9,-0.14,4.19,0.0
1789011030.6850996,30.0,50.0,1.459182,102.149813,0.41,37.9,4,235.9,-0.15,4.19,0.0
1789011031.6809049,30.0,50.0,1.459182,102.149813,0.7,36.7,4,235.9,-0.13,4.19,0.0
1789011032.695429,30.0,50.0,1.459182,102.149813,0.56,35.4,5,235.9,-0.12,4.19,0.0
1789011033.701681,30.0,50.0,1.459182,102.149813,1.5,34.3,5,235.9,-0.13,4.19,0.0
1789011034.7206264,30.0,50.0,1.459182,102.149813,1.17,33.1,5,235.9,0.0,4.19,0.0
1789011035.6964571,30.0,50.0,1.459182,102.149813,0.37,31.7,5,235.9,-0.13,4.19,0.0
1789011036.6931305,30.0,50.0,1.459182,102.149813,0.96,30.3,5,235.9,-0.14,4.19,0.0
1789011037.709786,30.0,50.0,1.459173,102.149806,0.67,28.8,6,235.9,-0.17,4.19,0.0
1789011038.7026608,30.0,50.0,1.459173,102.149806,0.24,27.4,6,235.9,-0.12,4.19,0.0
1789011039.7180555,30.0,50.0,1.459173,102.149806,0.22,25.9,6,235.9,-0.25,4.18,0.0
1789011040.7132833,30.0,50.0,1.459173,102.149806,0.22,24.3,6,235.9,-0.14,4.19,0.0
1789011041.7125435,30.0,50.0,1.459173,102.149806,0.22,22.1,6,235.9,-0.14,4.19,0.0
1789011042.7056105,30.0,50.0,1.459173,102.149806,0.28,20.3,6,235.9,-0.13,4.19,0.0
1789011043.7081385,30.0,50.0,1.459173,102.149806,0.39,18.3,6,235.9,-0.14,4.19,0.0
1789011044.7268622,30.0,50.0,1.459173,102.149806,0.48,16.6,6,235.9,-0.13,4.19,0.0
1789011045.7217076,30.0,50.0,1.459173,102.149806,0.17,14.7,6,235.9,-0.15,4.19,0.0
1789011046.7108235,30.0,50.0,1.459173,102.149806,0.28,12.6,6,235.9,-0.13,4.19,0.0
1789011047.7039087,30.0,50.0,1.459173,102.149806,0.43,10.7,6,235.9,-0.15,4.19,0.0
1789011048.7280872,30.0,50.0,1.459173,102.149806,0.57,8.5,6,235.9,-0.11,4.19,0.0
1789011049.7303157,30.0,50.0,1.459172,102.149794,0.98,6.3,6,235.9,-0.11,4.19,0.0
1789011050.7174025,30.0,50.0,1.459172,102.149794,0.31,4.1,6,235.9,-0.11,4.19,0.0
1789011051.7170603,30.0,50.0,1.459172,102.149794,0.19,2.1,6,235.9,-0.11,4.19,0.0
1789011052.7125065,30.0,50.0,1.459172,102.149794,0.59,0.1,6,235.9,-0.12,4.19,0.0
1789011053.7301455,30.0,50.0,1.459172,102.149794,2.35,-2.4,6,235.9,-0.13,4.19,0.0
1789011054.748081,30.0,50.0,1.459172,102.149794,0.37,-5.0,6,235.9,-0.12,4.19,0.0
1789011055.7272584,30.0,50.0,1.459172,102.149794,0.63,-7.3,5,235.9,-0.17,4.19,0.0
1789011056.742163,30.0,50.0,1.459177,102.149783,0.33,-9.6,5,235.9,-0.13,4.19,0.0
1789011057.7392967,30.0,50.0,1.459177,102.149783,0.59,-11.6,5,235.9,-0.16,4.19,0.0
1789011058.729872,30.0,50.0,1.459177,102.149783,0.61,-13.5,5,235.9,-0.18,4.19,0.0
1789011059.7671013,30.0,50.0,1.459187,102.149778,0.31,-15.3,5,235.9,-0.12,4.19,0.0
1789011060.7435007,30.0,50.0,1.459187,102.149778,0.41,-17.6,5,235.9,-0.11,4.19,0.0
1789011061.738139,30.0,50.0,1.459187,102.149778,0.37,-19.6,5,235.9,-0.12,4.19,0.0
1789011062.7352724,30.0,50.0,1.459197,102.149773,0.33,-21.7,6,235.9,-0.11,4.19,0.0
1789011063.7514033,30.0,50.0,1.459197,102.149773,0.8,-24.2,6,235.9,-0.1,4.19,0.0
1789011064.7638392,30.0,50.0,1.459197,102.149773,1.15,-26.3,6,235.9,-0.15,4.19,0.0
1789011065.749209,30.0,50.0,1.459197,102.149773,0.91,-28.5,6,235.9,-0.11,4.19,0.0
1789011066.7499995,30.0,50.0,1.459202,102.149763,0.65,-30.6,6,235.9,-0.13,4.19,0.0
1789011067.7524784,30.0,50.0,1.459202,102.149763,0.76,-32.4,6,235.9,-0.1,4.19,0.0
1789011068.759044,30.0,50.0,1.459202,102.149763,0.48,-34.6,6,235.9,0.0,4.19,0.0
1789011069.7829633,30.0,50.0,1.459202,102.149763,0.24,-36.7,6,235.9,-0.14,4.19,0.0
1789011070.7687747,30.0,50.0,1.459202,102.149763,0.76,-38.8,6,235.9,-0.1,4.19,0.0
1789011071.7572732,30.0,50.0,1.459202,102.149763,0.3,-41.3,6,235.9,0.0,4.19,0.0
1789011072.7583923,30.0,50.0,1.459198,102.149753,1.0,-43.5,6,235.9,0.0,4.19,0.0
1789011073.7634656,30.0,50.0,1.459198,102.149753,1.19,-45.5,6,235.9,0.0,4.19,0.0
1789011074.7854383,30.0,50.0,1.459198,102.149753,1.7,-47.6,6,235.9,-0.21,4.19,0.0
1789011075.7651548,30.0,50.0,1.459198,102.149753,0.85,-49.9,6,235.9,-0.11,4.19,0.0
1789011076.7687,30.0,50.0,1.459198,102.149753,0.46,-52.4,6,235.9,-0.12,4.19,0.0
1789011077.7852044,30.0,50.0,1.459192,102.149741,0.91,-55.3,6,235.9,-0.12,4.19,0.0
1789011078.7841804,30.0,50.0,1.459192,102.149741,0.52,-58.0,6,235.9,-0.13,4.19,0.0
1789011079.7998827,30.0,50.0,1.459192,102.149741,0.83,-60.3,6,235.9,-0.12,4.19,0.0
1789011080.7745855,30.0,50.0,1.459192,102.149741,1.52,-62.5,6,235.9,-0.13,4.19,0.0
1789011081.7796926,30.0,50.0,1.459186,102.149731,1.02,-64.4,6,235.9,-0.12,4.19,0.0
1789011082.7864475,30.0,50.0,1.459186,102.149731,0.44,-66.4,6,235.9,-0.12,4.19,0.0
1789011083.788356,30.0,50.0,1.459186,102.149731,0.52,-68.2,6,235.9,-0.21,4.18,0.0
1789011084.8045096,30.0,50.0,1.459186,102.149731,0.54,-70.0,6,235.9,-0.15,4.19,0.0
1789011085.783686,30.0,50.0,1.459186,102.149731,0.59,-71.3,6,235.9,-0.12,4.19,0.0
1789011086.8008265,30.0,50.0,1.459186,102.149731,0.57,-71.8,6,235.9,-0.11,4.19,0.0
1789011087.7957108,30.0,50.0,1.459185,102.149719,0.65,-72.5,6,235.9,-0.13,4.19,0.0
1789011088.8020446,30.0,50.0,1.459185,102.149719,0.41,-73.1,6,235.9,0.0,4.19,0.0
1789011089.8272066,30.0,50.0,1.459185,102.149719,0.31,-73.8,6,235.9,-0.15,4.19,0.0
1789011090.8035302,30.0,50.0,1.459185,102.149719,0.43,-74.2,6,235.9,0.0,4.19,0.0
1789011091.8105142,30.0,50.0,1.459185,102.149719,1.59,-74.7,6,235.9,0.0,4.19,0.0
1789011092.7963116,30.0,50.0,1.459185,102.149719,2.57,-74.8,5,235.9,-0.11,4.19,0.0
1789011093.8158584,30.0,50.0,1.459185,102.149719,1.67,-75.1,5,235.9,0.0,4.19,0.0
1789011094.8333635,30.0,50.0,1.459192,102.149711,0.83,-75.5,5,235.9,-0.16,4.19,0.0
1789011095.819869,30.0,50.0,1.459192,102.149711,0.41,-75.8,5,235.9,-0.12,4.19,0.0
1789011096.8157415,30.0,50.0,1.459192,102.149711,0.48,-76.3,5,235.9,-0.17,4.19,0.0
1789011097.819615,30.0,50.0,1.459192,102.149711,0.39,-76.8,5,235.9,-0.11,4.19,0.0
1789011098.8207211,30.0,50.0,1.459192,102.149711,0.63,-77.5,5,235.9,-0.19,4.18,0.0
1789011099.8384862,30.0,50.0,1.459192,102.149711,0.39,-78.1,5,235.9,-0.16,4.19,0.0
1789011100.8144274,30.0,50.0,1.459192,102.149711,0.46,-79.1,5,235.9,-0.11,4.19,0.0
1789011101.8097622,30.0,50.0,1.459192,102.149711,0.37,-79.5,5,235.9,-0.15,4.19,0.0
1789011102.8098807,30.0,50.0,1.459192,102.149711,0.52,-79.7,5,235.9,-0.13,4.19,0.0
